date,bedrooms,bathrooms,floors,waterfront,condition,grade,yr_built,zipcode,lat,long,view_bool,sqft_basement_bool,yr_renovated_bool,ft_lot,ft_above,Population_Density,Housing_Units,Median_Home_Value,Land_Area,Water_Area,Median_Household_Income,Median_Age,pers_houses_occupied
355,3,1.0,1.5,0,4,8,1930,54,47.6052,-122.3,0,1,0,4.194679909953177,3.725039784903749,13594.0,17123.0,407600.0,2.31,1.22,53570.0,32.0,0.9178882205221048
305,3,1.75,1.0,0,3,7,1963,62,47.7733,-122.317,0,1,1,4.787109652381709,3.514986455853193,4330.0,13905.0,340900.0,7.57,0.66,72281.0,42.0,0.9515282272563826
271,2,1.0,1.0,0,3,7,1968,30,47.4908,-122.223,0,0,0,4.426832714018725,3.6256724916861054,4585.0,9498.0,266100.0,4.78,0.1,66461.0,35.0,0.9250368498631292
370,3,2.25,2.0,0,3,7,2003,52,47.5419,-122.289,0,1,0,3.796687096560645,3.73368553345878,6841.0,16162.0,350700.0,6.25,2.64,52276.0,38.0,0.9359608959287216
325,3,1.0,1.5,0,4,6,1910,10,47.7093,-121.364,0,0,0,4.041664304393188,3.519391770694271,149.0,2631.0,410900.0,45.31,1.79,95394.0,41.0,0.9334853667806916
32,4,3.75,2.0,0,3,11,2001,33,47.5194,-122.151,0,0,0,4.709489618543755,4.16301634297754,1725.0,13004.0,363500.0,19.98,0.06,91465.0,38.0,0.953860350661335
280,6,1.0,2.0,0,3,7,1954,3,47.6255,-122.209,0,0,0,4.967008378785476,3.632714861626976,3977.0,16568.0,723300.0,7.03,1.61,93521.0,40.0,0.803959439884114
180,4,3.25,1.0,0,3,10,1993,29,47.6398,-121.985,0,1,0,5.710174771835911,4.059848126478625,662.0,7652.0,544500.0,28.37,0.18,116518.0,41.0,0.9289074751698904
167,4,1.0,1.5,0,3,7,1969,22,47.7133,-122.212,0,0,0,4.441958735603985,3.6361991962850233,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
276,4,2.25,1.0,0,4,8,1976,36,47.7434,-122.095,0,1,0,4.802338561148252,3.5964671106079,1231.0,9091.0,466100.0,18.13,0.03,107654.0,41.0,0.9277307226927732
131,5,2.0,1.0,0,3,7,1968,57,47.7074,-122.349,0,1,0,4.306978429924273,3.4637789531391583,6279.0,21903.0,326400.0,7.1,0.07,51499.0,39.0,0.9213349769437976
185,4,4.25,2.0,0,3,11,2007,40,47.3065,-122.158,0,0,0,5.056529711910121,4.324987151325028,892.0,14935.0,287600.0,44.63,0.71,70877.0,35.0,0.9460328088382992
202,3,2.75,2.0,0,3,9,1983,37,47.6145,-122.001,0,0,0,6.157524059673152,3.929706577346792,2411.0,8942.0,556000.0,10.68,1.55,143686.0,38.0,0.9646611496309552
160,3,1.5,1.0,0,3,8,1955,55,47.7328,-122.288,1,1,0,4.419638345292675,3.719191765022154,6879.0,18677.0,372000.0,5.39,1.54,53044.0,38.0,0.9192589816351664
49,3,3.25,2.0,0,3,8,2005,54,47.6179,-122.312,0,1,0,3.677820551487127,3.5773076784568314,13594.0,17123.0,407600.0,2.31,1.22,53570.0,32.0,0.9178882205221048
77,3,2.25,2.0,0,3,8,1981,37,47.6432,-122.057,0,0,0,4.651049398607862,3.7800402325109137,2411.0,8942.0,556000.0,10.68,1.55,143686.0,38.0,0.9646611496309552
116,3,1.0,1.0,0,4,7,1972,27,47.4483,-121.773,0,0,0,4.643650706556156,3.458852804917653,41.0,5536.0,368300.0,336.99,6.04,88906.0,40.0,0.9378612716763006
230,1,1.0,1.0,0,3,5,1930,44,47.5533,-122.363,0,0,0,4.238185598447991,3.1269144057877365,4161.0,9990.0,281700.0,5.5,0.32,57875.0,34.0,0.9027027027027028
311,4,2.75,2.0,0,3,8,1997,12,47.2089,-122.011,0,0,0,4.520250296342142,3.895761409575366,52.0,9179.0,300800.0,405.93,2.45,66295.0,42.0,0.903802157097723
306,2,1.5,1.0,0,5,7,1904,53,47.6382,-122.359,0,0,0,4.0943445622221,3.50605764715319,8638.0,11592.0,608300.0,2.44,0.63,68383.0,34.0,0.9214975845410628
297,3,2.75,1.0,0,4,7,1955,12,47.2069,-122.024,1,1,0,6.601807599978807,3.519391770694271,52.0,9179.0,300800.0,405.93,2.45,66295.0,42.0,0.903802157097723
341,3,1.5,1.0,0,4,7,1942,65,47.7263,-122.363,0,1,0,4.469265824340346,3.514986455853193,3341.0,8078.0,478600.0,5.7,1.38,95648.0,48.0,0.95481554840307
91,3,1.75,1.0,0,4,8,1973,7,47.6379,-122.112,0,1,0,4.542558613611052,3.6112830094110855,4437.0,9552.0,457200.0,5.5,2.85,92986.0,41.0,0.960322445561139
175,3,2.25,2.0,0,4,7,1918,1,47.311,-122.21,0,0,1,4.196947487535872,3.701225760409122,4423.0,13480.0,167100.0,7.15,0.13,43568.0,35.0,0.9269287833827892
102,3,1.75,1.0,0,4,7,1961,22,47.7207,-122.222,0,0,0,4.618783179114887,3.6002124464724785,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
255,4,2.25,1.0,0,5,9,1962,25,47.5528,-122.221,0,0,0,4.708351961625188,3.889524322462778,3591.0,9930.0,864000.0,6.32,6.79,126359.0,46.0,0.9173212487411884
314,5,4.25,2.0,0,3,9,2000,17,47.5492,-122.008,0,1,0,4.33478543591856,4.003183783825124,2719.0,10222.0,446900.0,8.95,0.02,99974.0,35.0,0.9446292310702408
131,3,2.5,1.0,0,4,8,1976,26,47.389,-122.088,0,1,0,5.427920083777653,3.753295890035421,1537.0,15820.0,297100.0,28.41,1.21,87342.0,38.0,0.954298356510746
88,3,2.0,1.0,0,3,7,1969,22,47.7279,-122.227,0,0,0,4.442097316536136,3.528087642050205,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
213,4,4.25,2.0,0,3,10,2013,3,47.6332,-122.199,0,0,0,4.571298359944832,4.18143791551594,3977.0,16568.0,723300.0,7.03,1.61,93521.0,40.0,0.803959439884114
124,3,2.25,1.0,0,3,7,1962,36,47.7657,-122.131,0,1,0,5.448499275601899,3.63965941770731,1231.0,9091.0,466100.0,18.13,0.03,107654.0,41.0,0.9277307226927732
14,2,1.0,1.0,0,4,6,1954,57,47.7466,-122.334,0,0,0,4.351172037610176,3.3607128503953216,6279.0,21903.0,326400.0,7.1,0.07,51499.0,39.0,0.9213349769437976
32,5,2.75,2.0,0,3,8,2014,0,47.2602,-122.284,0,0,0,4.152618414746296,3.9082084918459006,1717.0,11249.0,268800.0,18.59,0.32,71746.0,38.0,0.9527069072806472
292,3,2.0,1.5,0,3,7,2009,34,47.515,-121.874,0,0,0,4.261289331846288,3.704265283447313,171.0,4556.0,418900.0,74.09,0.87,121415.0,34.0,0.9389815627743636
1,3,1.0,1.0,0,4,6,1973,34,47.5324,-121.763,0,0,0,4.6024125956440365,3.458852804917653,171.0,4556.0,418900.0,74.09,0.87,121415.0,34.0,0.9389815627743636
365,3,1.0,1.0,0,4,5,1953,31,47.4945,-122.166,0,0,0,4.336243037911136,3.6076199893650487,4323.0,13746.0,342600.0,7.52,1.55,70683.0,36.0,0.943110723119453
77,4,2.0,1.0,0,4,6,1960,22,47.7183,-122.213,0,0,0,4.569153584538175,3.704265283447313,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
327,3,2.0,1.0,0,3,7,1994,54,47.6103,-122.296,0,1,0,4.0943445622221,3.3956107313630928,13594.0,17123.0,407600.0,2.31,1.22,53570.0,32.0,0.9178882205221048
357,3,1.75,1.0,0,3,7,1968,22,47.7283,-122.194,0,0,0,4.474487803920888,3.659932464904485,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
292,4,2.0,1.5,0,5,7,1900,49,47.6807,-122.318,1,0,0,4.349757374105096,3.868153548274144,7018.0,21623.0,492700.0,6.58,2.11,84159.0,38.0,0.9460296906072236
102,4,2.5,2.0,0,3,7,1999,59,47.5704,-122.294,0,0,0,4.293452901913769,3.698167646900404,7895.0,12660.0,391000.0,3.4,1.75,55950.0,38.0,0.9092417061611374
97,4,1.75,1.0,0,3,6,1949,69,47.6581,-122.39,0,0,0,4.282991677792835,3.6632328069201607,4714.0,9810.0,606200.0,4.18,1.5,82882.0,42.0,0.927420998980632
12,3,3.5,2.0,0,3,9,1980,67,47.4687,-122.263,0,0,0,4.7120802979147545,3.824846311855757,3062.0,9959.0,226800.0,7.55,0.29,40815.0,35.0,0.9301134652073502
175,3,1.75,1.0,0,3,6,1944,69,47.6501,-122.384,0,1,0,4.349757374105096,3.329646959841819,4714.0,9810.0,606200.0,4.18,1.5,82882.0,42.0,0.927420998980632
227,3,2.5,2.0,0,3,8,2014,47,47.6384,-122.343,0,1,0,3.6857446476071374,3.5015327293932312,10361.0,13906.0,451400.0,2.0,0.42,77034.0,34.0,0.8930677405436502
90,5,4.25,2.0,0,3,11,2005,29,47.6347,-122.013,0,1,0,4.91923445808084,4.03701310806203,662.0,7652.0,544500.0,28.37,0.18,116518.0,41.0,0.9289074751698904
188,3,2.5,1.5,0,4,8,1987,8,47.3259,-121.896,0,1,0,4.96326012582335,3.6256724916861054,334.0,2017.0,319300.0,15.05,1.02,85398.0,41.0,0.915220624690134
13,4,3.0,2.0,0,3,9,2001,38,47.5974,-122.017,0,0,0,4.559660486794507,4.027578865909839,2185.0,7005.0,614100.0,9.48,1.63,142926.0,38.0,0.9611705924339756
48,2,1.0,1.0,0,5,6,1921,22,47.7119,-122.23,0,1,0,4.563751046833589,3.372618174742181,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
164,4,2.5,2.0,0,3,9,1999,37,47.6087,-122.016,0,0,0,4.392846222225622,3.9668984374077056,2411.0,8942.0,556000.0,10.68,1.55,143686.0,38.0,0.9646611496309552
266,4,3.0,2.0,0,3,8,1998,68,47.3497,-122.317,1,0,0,4.738960886360481,3.874661232330178,4441.0,14328.0,258500.0,7.79,0.9,56364.0,38.0,0.914712451144612
342,2,1.0,1.0,0,3,7,1953,44,47.5313,-122.351,0,0,0,4.126613822790886,3.514543782074831,4161.0,9990.0,281700.0,5.5,0.32,57875.0,34.0,0.9027027027027028
173,3,1.5,1.0,0,3,6,1954,68,47.4227,-122.332,0,0,0,4.433925031514703,3.581198748677859,4441.0,14328.0,258500.0,7.79,0.9,56364.0,38.0,0.914712451144612
98,4,2.5,2.0,0,3,8,1977,65,47.7502,-122.374,0,0,0,5.096583813825291,3.868153548274144,3341.0,8078.0,478600.0,5.7,1.38,95648.0,48.0,0.95481554840307
179,2,1.0,1.0,0,2,7,1925,49,47.7009,-122.317,0,1,0,4.349757374105096,3.569433499972762,7018.0,21623.0,492700.0,6.58,2.11,84159.0,38.0,0.9460296906072236
272,2,1.0,1.0,0,4,6,1950,1,47.3012,-122.218,0,0,0,4.340420741472285,3.412186835021543,4423.0,13480.0,167100.0,7.15,0.13,43568.0,35.0,0.9269287833827892
171,6,2.5,1.0,0,3,7,1985,18,47.3859,-122.221,0,1,0,4.503683513725678,3.6825900630105055,4741.0,12739.0,251700.0,7.12,0.09,51446.0,32.0,0.93413925739854
179,4,2.5,2.0,1,4,9,1974,68,47.3535,-122.323,1,1,1,5.404419332185949,3.929706577346792,4441.0,14328.0,258500.0,7.79,0.9,56364.0,38.0,0.914712451144612
328,2,1.0,1.0,0,3,7,1926,43,47.6567,-122.327,0,0,0,4.147024820051014,3.51054198214457,10643.0,17161.0,613900.0,4.13,2.48,45560.0,23.0,0.9287920284365712
129,4,2.5,2.0,0,3,9,2014,28,47.7053,-122.126,0,0,0,4.354319827993597,4.0943445622221,2908.0,25674.0,465200.0,20.1,0.83,99192.0,34.0,0.9351094492482668
350,4,2.25,2.0,0,4,7,1967,13,47.3342,-122.34,1,0,0,4.623528977455673,3.800451229771041,4604.0,18026.0,265100.0,10.32,1.39,67906.0,36.0,0.938200377232886
83,3,1.0,1.0,0,3,7,1975,16,47.7391,-122.256,0,1,0,4.664061703816283,3.4969664876115947,3606.0,8566.0,386200.0,5.66,0.72,82448.0,40.0,0.9317067476068176
31,3,1.75,2.0,0,5,8,1912,48,47.635,-122.284,0,0,0,4.297077116276183,3.7102894527054,6667.0,10897.0,754200.0,3.16,1.48,96054.0,39.0,0.9304395705239974
69,5,2.0,1.5,0,4,8,1966,3,47.6395,-122.203,0,0,0,4.752623144758641,3.87250140175792,3977.0,16568.0,723300.0,7.03,1.61,93521.0,40.0,0.803959439884114
32,3,2.25,1.0,0,4,8,1976,36,47.7757,-122.132,0,0,0,5.341944915191749,3.747770971942128,1231.0,9091.0,466100.0,18.13,0.03,107654.0,41.0,0.9277307226927732
302,4,3.5,2.0,0,3,11,2001,33,47.5196,-122.151,0,0,0,4.759243308780158,4.070157770079993,1725.0,13004.0,363500.0,19.98,0.06,91465.0,38.0,0.953860350661335
356,4,3.5,2.0,0,3,9,2006,49,47.6763,-122.267,1,1,0,4.29092835237098,4.02598903945115,7018.0,21623.0,492700.0,6.58,2.11,84159.0,38.0,0.9460296906072236
298,2,2.0,2.0,0,3,6,2005,23,47.3491,-122.02,0,0,0,4.003683533991665,3.536634858729855,469.0,11387.0,317700.0,66.49,0.39,95043.0,37.0,0.9531922367612188
73,3,2.5,2.0,0,3,8,1998,54,47.6103,-122.3,0,0,0,4.12190421183264,3.701225760409122,13594.0,17123.0,407600.0,2.31,1.22,53570.0,32.0,0.9178882205221048
41,4,2.5,2.0,0,3,11,1991,37,47.6052,-122.064,1,1,0,5.356619648424681,4.180854144287921,2411.0,8942.0,556000.0,10.68,1.55,143686.0,38.0,0.9646611496309552
280,3,2.5,2.0,0,3,9,2014,50,47.5762,-122.415,0,0,0,4.136923466392254,3.838931750339105,7523.0,11961.0,467900.0,2.96,0.73,74274.0,42.0,0.9283504723685312
123,3,2.25,1.0,0,3,7,1974,22,47.7184,-122.226,0,1,0,4.435682502568426,3.553303068863651,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
355,4,2.5,1.0,0,4,8,1959,52,47.55,-122.272,0,1,0,4.329346376844969,3.7072864406752943,6841.0,16162.0,350700.0,6.25,2.64,52276.0,38.0,0.9359608959287216
285,3,2.25,1.0,0,3,7,1984,13,47.3124,-122.352,0,1,0,4.441612115139497,3.523758610678648,4604.0,18026.0,265100.0,10.32,1.39,67906.0,36.0,0.938200377232886
55,3,2.5,2.0,0,5,8,1918,47,47.6403,-122.35,0,1,0,4.147024820051014,3.7102894527054,10361.0,13906.0,451400.0,2.0,0.42,77034.0,34.0,0.8930677405436502
293,4,2.5,1.0,0,4,8,1979,31,47.5221,-122.178,0,1,0,5.058290383998418,3.71624190395856,4323.0,13746.0,342600.0,7.52,1.55,70683.0,36.0,0.943110723119453
160,3,2.25,1.0,0,3,8,1964,65,47.7625,-122.36,0,1,0,4.440918152502073,3.585059771724814,3341.0,8078.0,478600.0,5.7,1.38,95648.0,48.0,0.95481554840307
105,3,2.0,1.5,0,5,7,1920,48,47.6378,-122.301,0,0,0,4.260094350198018,3.822459672479429,6667.0,10897.0,754200.0,3.16,1.48,96054.0,39.0,0.9304395705239974
307,2,2.25,2.0,0,3,7,2004,54,47.6032,-122.31,0,0,0,3.822459672479429,3.536634858729855,13594.0,17123.0,407600.0,2.31,1.22,53570.0,32.0,0.9178882205221048
14,1,1.0,1.5,0,3,7,1920,42,47.6958,-122.357,0,0,0,4.404931402689528,3.519391770694271,9905.0,24128.0,478200.0,4.64,0.66,75763.0,34.0,0.9418103448275862
201,3,2.0,2.0,0,4,7,1984,13,47.3128,-122.351,0,0,0,4.441612115139497,3.669768847703837,4604.0,18026.0,265100.0,10.32,1.39,67906.0,36.0,0.938200377232886
35,4,1.75,1.0,0,4,7,1959,32,47.4492,-122.084,0,1,0,5.728309814379567,3.5654494151481733,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
48,4,2.5,1.0,0,5,8,1972,5,47.5602,-122.176,0,1,0,4.566027226788819,3.656610193545151,3402.0,13891.0,574000.0,10.69,0.75,110290.0,42.0,0.9565905982290692
227,3,2.5,2.0,0,3,9,1930,48,47.6256,-122.284,0,0,0,4.252964999568763,3.8176519431297073,6667.0,10897.0,754200.0,3.16,1.48,96054.0,39.0,0.9304395705239974
241,3,1.5,3.0,0,3,8,2014,49,47.6765,-122.32,0,0,0,3.556571054353544,3.6825900630105055,7018.0,21623.0,492700.0,6.58,2.11,84159.0,38.0,0.9460296906072236
329,3,1.0,1.5,0,3,7,1926,42,47.6896,-122.357,0,0,0,4.126613822790886,3.5733860897263185,9905.0,24128.0,478200.0,4.64,0.66,75763.0,34.0,0.9418103448275862
363,3,2.5,2.0,0,3,7,2004,0,47.3035,-122.283,0,0,0,4.258296505672103,3.756035622917733,1717.0,11249.0,268800.0,18.59,0.32,71746.0,38.0,0.9527069072806472
166,3,1.0,1.0,0,3,7,1957,66,47.4932,-122.263,0,1,0,4.480939506338841,3.4830120935530564,4966.0,9290.0,283100.0,4.85,1.02,58707.0,38.0,0.9330462863293864
329,4,3.25,2.0,0,3,9,2004,38,47.5977,-121.976,0,0,0,4.481516096831338,4.0553637914872445,2185.0,7005.0,614100.0,9.48,1.63,142926.0,38.0,0.9611705924339756
214,3,2.25,2.0,0,3,8,1987,31,47.527,-122.193,0,0,0,5.105982203497306,3.917987290860783,4323.0,13746.0,342600.0,7.52,1.55,70683.0,36.0,0.943110723119453
77,2,1.0,1.0,0,3,6,1977,8,47.3375,-122.048,0,0,0,4.9416934404145625,3.5733860897263185,334.0,2017.0,319300.0,15.05,1.02,85398.0,41.0,0.915220624690134
329,4,3.5,2.0,0,3,10,1995,3,47.622,-122.195,0,0,0,4.481516096831338,3.97224608196608,3977.0,16568.0,723300.0,7.03,1.61,93521.0,40.0,0.803959439884114
329,5,3.5,2.0,0,3,10,2004,40,47.2641,-122.215,1,1,0,4.72941986527635,3.984505890553239,892.0,14935.0,287600.0,44.63,0.71,70877.0,35.0,0.9460328088382992
252,4,2.0,1.5,0,3,7,1951,52,47.5331,-122.278,0,0,0,4.280126340438343,3.756035622917733,6841.0,16162.0,350700.0,6.25,2.64,52276.0,38.0,0.9359608959287216
47,4,3.5,2.0,0,3,10,2005,5,47.5703,-122.165,0,1,0,4.589940582245737,4.059848126478625,3402.0,13891.0,574000.0,10.69,0.75,110290.0,42.0,0.9565905982290692
97,3,1.0,1.0,0,3,7,1960,64,47.5114,-122.318,0,1,0,4.474487803920888,3.51054198214457,3794.0,12541.0,240000.0,8.89,0.16,49233.0,34.0,0.9311857108683518
57,2,1.0,1.0,0,3,7,1904,54,47.6172,-122.298,0,1,0,3.9203532258747,3.389960953736126,13594.0,17123.0,407600.0,2.31,1.22,53570.0,32.0,0.9178882205221048
206,3,2.0,2.0,0,4,8,1982,28,47.7035,-122.164,0,0,0,4.700232370416579,3.820061586347682,2908.0,25674.0,465200.0,20.1,0.83,99192.0,34.0,0.9351094492482668
38,4,2.5,2.0,0,3,10,1988,29,47.6662,-122.057,0,0,0,5.205242930733866,3.93355275015837,662.0,7652.0,544500.0,28.37,0.18,116518.0,41.0,0.9289074751698904
59,5,4.25,2.5,0,4,11,1914,59,47.5789,-122.286,1,1,0,4.496713685206305,4.10939357780074,7895.0,12660.0,391000.0,3.4,1.75,55950.0,38.0,0.9092417061611374
185,3,1.75,1.5,0,4,7,1917,12,47.1853,-122.017,1,0,0,5.748626647787966,3.51054198214457,52.0,9179.0,300800.0,405.93,2.45,66295.0,42.0,0.903802157097723
55,4,2.0,1.0,0,4,5,1942,31,47.496,-122.19,0,0,0,4.343552364066755,3.5964671106079,4323.0,13746.0,342600.0,7.52,1.55,70683.0,36.0,0.943110723119453
269,3,2.0,1.5,0,4,7,1904,53,47.6367,-122.364,0,0,0,4.0943445622221,3.629206075297653,8638.0,11592.0,608300.0,2.44,0.63,68383.0,34.0,0.9214975845410628
135,4,2.5,2.0,0,3,9,1990,28,47.6732,-122.143,0,0,0,4.629041183980802,3.9354647983775712,2908.0,25674.0,465200.0,20.1,0.83,99192.0,34.0,0.9351094492482668
298,3,2.0,1.0,0,4,7,1908,69,47.6462,-122.384,0,1,0,4.17141990213573,3.3607128503953216,4714.0,9810.0,606200.0,4.18,1.5,82882.0,42.0,0.927420998980632
117,3,1.75,1.0,0,3,6,1947,62,47.772,-122.323,0,1,0,4.461329149762201,3.36670094591868,4330.0,13905.0,340900.0,7.57,0.66,72281.0,42.0,0.9515282272563826
175,3,1.5,1.0,0,3,7,1971,67,47.4239,-122.292,0,1,0,4.392846222225622,3.4011973816621555,3062.0,9959.0,226800.0,7.55,0.29,40815.0,35.0,0.9301134652073502
180,1,1.0,1.5,0,3,6,2015,59,47.5756,-122.316,0,0,0,4.349757374105096,3.2826324850176807,7895.0,12660.0,391000.0,3.4,1.75,55950.0,38.0,0.9092417061611374
335,3,1.75,2.0,0,4,6,1959,32,47.4572,-122.18,0,0,0,4.554983698914698,3.812797536066227,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
369,3,1.0,1.5,0,4,6,1910,50,47.5675,-122.396,0,1,0,4.32917273558606,3.433466642230941,7523.0,11961.0,467900.0,2.96,0.73,74274.0,42.0,0.9283504723685312
320,4,1.75,1.0,0,3,7,1962,42,47.6964,-122.336,0,1,0,4.37794754082315,3.4637789531391583,9905.0,24128.0,478200.0,4.64,0.66,75763.0,34.0,0.9418103448275862
74,2,1.0,1.0,0,3,6,1937,49,47.6925,-122.32,0,1,0,4.298279373398489,3.3956107313630928,7018.0,21623.0,492700.0,6.58,2.11,84159.0,38.0,0.9460296906072236
171,3,1.5,1.0,0,4,7,1958,4,47.5882,-122.155,0,0,0,4.621064847232795,3.473487996067709,2361.0,8070.0,568700.0,7.5,0.01,84774.0,38.0,0.9342007434944238
41,2,1.0,1.0,0,3,6,1957,32,47.4572,-122.184,0,0,0,4.598576905086004,3.406722299755448,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
91,5,3.0,1.0,0,4,8,1968,32,47.4416,-122.149,0,1,0,4.9284599583598965,3.719191765022154,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
146,3,3.0,2.0,0,3,9,1988,39,47.7315,-122.058,0,1,0,4.741289401467055,3.923881268736804,785.0,4775.0,570700.0,17.31,0.22,137125.0,43.0,0.9635602094240838
263,3,1.0,1.0,0,3,6,1942,60,47.4824,-122.336,0,1,0,4.539831024167033,3.448852471564318,5573.0,10222.0,308400.0,4.65,0.68,56809.0,38.0,0.940226961455684
49,6,1.75,2.0,0,3,8,1917,43,47.6629,-122.325,0,0,0,4.156926133699104,3.88742788333276,10643.0,17161.0,613900.0,4.13,2.48,45560.0,23.0,0.9287920284365712
41,3,2.0,1.0,0,3,8,2002,12,47.214,-121.993,0,0,0,4.669586621909575,3.820061586347682,52.0,9179.0,300800.0,405.93,2.45,66295.0,42.0,0.903802157097723
132,5,2.0,1.0,0,3,7,1956,62,47.7694,-122.321,0,0,0,4.507162744025113,3.73368553345878,4330.0,13905.0,340900.0,7.57,0.66,72281.0,42.0,0.9515282272563826
3,3,2.0,1.5,0,4,7,1930,42,47.6994,-122.347,0,0,0,4.352251144860616,3.6256724916861054,9905.0,24128.0,478200.0,4.64,0.66,75763.0,34.0,0.9418103448275862
350,3,1.75,1.0,0,3,7,1953,59,47.5721,-122.309,0,1,0,4.147024820051014,3.4923581600591325,7895.0,12660.0,391000.0,3.4,1.75,55950.0,38.0,0.9092417061611374
180,5,1.75,1.0,0,3,7,1957,13,47.3305,-122.351,0,1,0,4.840172000610959,3.5573847241832315,4604.0,18026.0,265100.0,10.32,1.39,67906.0,36.0,0.938200377232886
7,4,3.25,2.0,0,3,9,2007,10,47.6285,-121.899,0,0,0,5.989680116700706,4.08594100306391,149.0,2631.0,410900.0,45.31,1.79,95394.0,41.0,0.9334853667806916
34,3,3.0,2.0,0,3,7,2006,52,47.5323,-122.281,0,1,0,3.4923581600591325,3.519391770694271,6841.0,16162.0,350700.0,6.25,2.64,52276.0,38.0,0.9359608959287216
328,4,2.5,2.0,0,3,8,1997,22,47.7185,-122.226,0,0,0,4.490463603824189,3.8936910132423503,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
199,3,1.5,1.0,0,5,7,1956,16,47.7403,-122.256,0,0,0,4.510799123689653,3.585059771724814,3606.0,8566.0,386200.0,5.66,0.72,82448.0,40.0,0.9317067476068176
356,3,2.5,2.0,0,3,7,2013,26,47.3588,-122.082,0,0,0,4.124656873130318,3.787792325778896,1537.0,15820.0,297100.0,28.41,1.21,87342.0,38.0,0.954298356510746
154,4,1.75,1.0,0,4,9,1947,69,47.6425,-122.406,1,1,0,4.5208425029730215,3.790349876112282,4714.0,9810.0,606200.0,4.18,1.5,82882.0,42.0,0.927420998980632
286,3,2.5,2.0,0,3,9,1991,31,47.5355,-122.179,0,0,0,4.467227554701957,3.9100189947293766,4323.0,13746.0,342600.0,7.52,1.55,70683.0,36.0,0.943110723119453
111,4,3.0,1.5,0,3,8,1985,55,47.7085,-122.286,0,1,0,4.308066569635571,3.629206075297653,6879.0,18677.0,372000.0,5.39,1.54,53044.0,38.0,0.9192589816351664
107,3,2.5,2.0,0,3,10,1991,37,47.6249,-122.024,0,0,0,4.588908590135311,3.974015995318642,2411.0,8942.0,556000.0,10.68,1.55,143686.0,38.0,0.9646611496309552
166,5,3.25,2.0,0,4,9,2001,32,47.4395,-122.111,0,1,0,5.48545076451691,3.876811773279873,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
