Id,price
148,309313.40664456395
149,423766.9177758671
150,916028.3125710131
151,926383.2909037821
152,566951.4152350301
153,1343663.6389673066
154,762370.3434667478
155,560434.6642578926
156,673165.180140401
157,373947.4032221364
158,626869.461702823
159,408072.0230032713
160,765596.7796360914
161,403581.3968234004
162,276061.05279574834
163,339730.2870147616
164,341233.0361579008
165,372128.78604116663
166,208197.67935381897
167,280879.117942458
168,448125.5112083213
169,353031.36143943644
170,726009.6390511332
171,364363.6530607219
172,297467.9787692779
173,658672.9633226756
174,381514.39741373766
175,309990.10606624006
176,303459.5520364574
177,495365.54967111384
178,265039.26955182373
179,321249.9554511905
180,289445.66907675465
181,498306.6149179314
182,544153.7406338913
183,669686.7096707146
184,797743.0877388965
185,351980.6078187833
186,170424.91591804466
187,476045.8836024468
188,578797.5724359659
189,526034.5143754826
190,227104.95288887888
191,523885.1301887573
192,978980.5626262749
193,979107.7235985302
194,281061.58882235695
195,482319.47922911885
196,434065.6551853387
197,1515432.3461404045
198,586171.8297008135
199,406251.4553943564
200,443835.6445700886
201,314520.26610709005
202,590698.8000249733
203,745694.6380507568
204,929558.9548532447
205,285120.8786742153
206,548150.3349466785
207,290916.2722837486
208,544975.8013614331
209,496394.43702180113
210,335490.3975551546
211,274427.82971950877
212,556823.9770345923
213,412045.1241701464
214,348267.9288321868
215,655173.4985990832
216,753444.7700957034
217,270544.92522478494
218,367804.7382519455
219,462011.7193537843
220,2063583.3957018396
221,492421.5950848581
222,763774.5402345735
223,294468.1511296268
224,498848.62950499187
225,507769.0055581941
226,487987.2624180516
227,1084726.4658264567
228,771342.6989149601
229,370162.8746575316
230,333110.56377720746
231,306870.83264580596
232,793806.9601716271
233,184424.010699545
234,357414.5223523765
235,421788.5046870191
236,224419.993150453
237,248424.05658524245
238,1850176.2748976222
239,302536.47584149695
240,356080.4602243745
241,606439.4986106879
242,612390.3945843728
243,287721.24468803
244,386015.8017018465
245,430414.89201865514
246,393146.4638992661
247,590353.3590387347
248,1288666.321079443
249,570898.8169190307
250,695956.569914577
251,605160.7237203312
252,378235.9496262601
253,378548.88574427844
254,495098.47901567846
255,307814.6955924581
256,332418.53234056756
257,321893.66466209403
258,1292941.3913863376
259,281661.306940143
260,3820137.3957074163
261,386816.57020809886
262,844402.3364412704
263,959882.7268322875
264,565589.1693248615
265,622283.599778959
266,974612.2228160247
267,296675.8446968026
268,436875.3032223897
269,532835.3665846246
270,491957.4954272163
271,464409.89016588597
272,289849.6119008611
273,602899.3179729762
274,466155.85056766175
275,1274765.118672863
276,186656.0724256747
277,274633.65521039045
278,522776.735003411
279,410425.2717269922
280,267029.7100422799
281,634018.316138413
282,283970.30686550296
283,467124.53047255246
284,376960.03627736645
285,719533.1541083484
286,321965.53544235067
287,411403.7539940419
288,416110.5595163845
289,301363.38483965443
290,431262.46359337267
291,471168.4415689696
292,200844.83181391336
293,211438.79407471718
294,723193.0893050813
295,700928.4741647237
296,491986.9189461473
297,248517.00736594314
298,475383.2725926301
299,671282.5682942286
300,637128.7806291293
301,533752.3547412691
302,436742.7536031681
303,596086.4990521751
304,325805.831631894
305,686634.150993598
306,442297.419441329
307,437715.00489777356
308,258249.03311678217
309,387581.17379885685
310,249367.69881910368
311,681446.898033182
312,845946.2017444103
313,1771835.2169643966
314,811429.631032856
315,265283.8636987618
316,1177023.248858292
317,270631.1426380342
318,858912.5644881232
319,407795.58595314616
320,296689.7875285845
321,526532.9501964904
322,249558.97321781423
323,221874.23542142747
324,375067.9909066084
325,380128.1006388452
326,701870.2639220874
327,499746.83276951005
328,359911.9991880015
329,180173.88957734412
330,527026.4937301435
331,252362.56595892113
332,324202.74520479573
333,255580.7482297442
334,445013.56005674595
335,369808.30122004054
336,609690.7836314029
337,336184.32912238047
338,1005113.1732062247
339,228215.8769269758
340,1483896.3228697088
341,584753.1258328436
342,547903.6126119011
343,539303.4066585444
344,637084.2087699212
345,863380.5373208922
346,437199.02194340236
347,323078.1123068576
348,541220.046194086
349,932165.2729332262
350,195301.12777658628
351,426060.4848976036
352,410169.0077923142
353,978480.6887948391
354,245935.080443873
355,663490.1414620181
356,591228.5523015644
357,898684.2318791371
358,600912.0375712452
359,1136984.4706754473
360,379645.9185582289
361,1006330.7735003683
362,234452.30304508712
363,555333.0317580979
364,696236.4982476062
365,289519.356319144
366,682149.839150044
367,340856.88072067825
368,1255040.0934018514
369,289587.2146627419
370,447426.37140020047
371,455383.4549095362
372,695266.6948745699
373,470449.491146318
374,503508.49886812596
375,299868.74669869774
376,251580.4849768222
377,932080.1113497801
378,278532.39816099737
379,437564.96900568163
380,463680.69813544885
381,566871.7842150677
382,660222.9653990822
383,451014.12756953586
384,414862.9798115082
385,288370.77916251024
386,366109.0846221447
387,591763.2560613042
388,494975.1150309446
389,509186.95709432976
390,515186.3397366789
391,310290.4001964698
392,528590.5225776961
393,445555.0832926529
394,522179.52799215034
395,286738.0491372778
396,282478.0546660882
397,1246060.9530639895
398,804017.2366046964
399,391411.1413705702
400,334628.04803191335
401,443019.93681714416
402,654056.7848437111
403,318665.51072776824
404,520214.74992502993
405,388888.3227845354
406,534350.9322185952
407,578702.5130135111
408,379552.3360122522
409,347887.6839456695
410,474929.26168922515
411,391589.8802303761
412,565516.2340071972
413,504186.69649146823
414,209681.20002139802
415,359044.1328243424
416,534696.1790378308
417,523794.3580780914
418,740880.4327458921
419,423929.89965120016
420,438191.1484252857
421,398890.10216189997
422,261387.45298657086
423,714896.5709735693
424,490025.8834450831
425,517024.7964211564
426,325691.70705197175
427,726747.5448607074
428,560436.3138668514
429,251043.56797552528
430,721219.256347073
431,502355.56299370667
432,781839.976734644
433,475441.1087377787
434,562452.0196244423
435,548365.7551717688
436,618545.943517569
437,569378.0654582141
438,461564.1101824782
439,276200.71489630017
440,828335.038968843
441,382390.43451948836
442,559053.917456779
443,210436.59007117565
444,325739.25368203735
445,382812.3407667894
446,406267.7412260572
447,2326732.0277169514
448,390042.9057894878
449,824753.162057174
450,555253.5274355442
451,187004.52637694534
452,504754.23876549763
453,423213.94808321306
454,346275.6286399835
455,755740.5535549348
456,299876.1645332985
457,799473.7981473727
458,333372.1481393433
459,263589.7097512425
460,408938.8659427003
461,533231.5917442242
462,1140237.6824637316
463,515001.5716800465
464,1356846.6325704518
465,534554.17210683
466,449393.44636946544
467,497608.9136976409
468,848182.2443445177
469,424822.59714280383
470,588942.3721568645
471,484027.36341450387
472,367390.0527517304
473,1054708.3237944015
474,479909.26469809795
475,548170.924345252
476,311968.0697068232
477,478272.5947612052
478,374077.236156171
479,348135.6533853348
480,207466.4123961302
481,237310.70806136695
482,379330.0187185967
483,344602.186279193
484,398004.20065435336
485,451327.5901734728
486,593318.1409572879
487,277471.2117817331
488,761822.5609348572
489,295293.5839353913
490,686054.8956842254
491,715644.1616430162
492,530791.0160800656
493,583602.2883328001
494,1898244.2705024374
495,374243.460523249
496,809480.6238602811
497,352482.8105142695
498,491189.4843067077
499,354142.5213571261
500,310219.4876288473
501,389745.2309518904
502,365085.23069105914
503,560106.3696036239
504,292210.5163787829
505,567379.7038299525
506,787334.3689966943
507,763293.3807273624
508,385383.45449547964
509,475755.30623202573
510,841305.1607299921
511,648212.1227642592
512,795427.2136239853
513,841954.0344974572
514,349555.48174330645
515,733802.3053686841
516,468173.5115010052
517,218362.8005395445
518,292278.9298132816
519,292559.9963095253
520,303746.8806861366
521,625260.9173489942
522,672352.3262196075
523,330992.81591892627
524,590425.74590314
525,279687.6644606382
526,531788.7896046115
527,265290.42081771104
528,929068.8493639086
529,485921.1940383232
530,721703.5248423165
531,359797.5489675792
532,1115245.0492271832
533,451511.4703089261
534,180320.59949400657
535,282013.5737277752
536,308968.7685817859
537,924643.899398952
538,524798.2157372973
539,881919.8837559347
540,492300.3426375948
541,337035.5844340625
542,980314.1807264932
543,200177.23593718067
544,1319573.7780971923
545,467407.82094478334
546,294894.1289685585
547,1556284.7991389353
548,690045.4095301309
549,248877.97918238345
550,788872.6810501494
551,345851.2634869476
552,531507.0343428256
553,1403860.249923811
554,272979.3903727906
555,447842.2477403848
556,278119.38567863475
557,334361.5194767168
558,254546.98956092514
559,772404.6057549061
560,507519.15303101233
561,208020.04575179968
562,576423.7530593093
563,523456.0999640972
564,168784.4784533992
565,892603.7469800789
566,230136.0398611087
567,572826.4592719616
568,232941.92157079617
569,658536.565452952
570,480392.728241896
571,321612.2146096576
572,855193.2227281311
573,253691.22916662772
574,254119.85686374645
575,266126.24852818216
576,344212.2723418171
577,418594.6047750129
578,325207.25922956696
579,572731.3495963556
580,661507.269673902
581,512949.95909224695
582,562496.3293053592
583,320035.2547718577
584,249447.99411560726
585,338499.5883629365
586,215211.84806426853
587,362469.8303996277
588,284049.5129964861
589,321449.7758186749
590,423083.82679865195
591,700859.2113193267
592,290534.1276209466
593,261164.3124145111
594,568437.2021809866
595,465311.5131755205
596,1067991.5233839538
597,1383985.8253024411
598,926728.8184752052
599,402913.3931700335
600,502257.7687082832
601,368237.3341023238
602,1149565.848363332
603,161093.1002219126
604,378314.42904786306
605,295803.7381862398
606,438953.3211743681
607,338471.26443497575
608,297693.2001793
609,507922.0121819813
610,506196.1907087169
611,214853.26367181787
612,456742.0927653225
613,388382.97902852733
614,433563.7816040535
615,247981.35574803993
616,329260.2217431997
617,340001.62815052824
618,479169.0583533667
619,606565.9408142065
620,755388.6719589116
621,668531.4648305455
622,1965076.6584437303
623,650919.0280552872
624,1089500.2670332477
625,640965.9214555449
626,291545.58783104713
627,620047.3185317391
628,918438.7848239455
629,667825.2833367628
630,313829.0776604949
631,307251.03506457823
632,453492.2536324225
633,967045.1919222238
634,320607.77353353275
635,378957.9912618414
636,424252.21778934257
637,503230.65540069493
638,238102.20095527213
639,565415.3540552418
640,483634.41911754664
641,924571.4652657675
642,1059871.907144855
643,483249.7998231905
644,385240.18465129385
645,904113.6460355277
646,365289.81613772776
647,782307.196232153
648,307062.4363299237
649,239444.87749545096
650,865087.5227400183
651,419531.22983924625
652,444355.42329059367
653,293725.04501653864
654,1767123.9563732834
655,421892.58696861606
656,711880.8953389516
657,734274.6458306856
658,583534.9621488282
659,500729.49258689355
660,241046.39246238052
661,286027.2346433016
662,304240.1453187699
663,1014236.3989998222
664,334136.9422033675
665,433294.8649550694
666,519546.67533427634
667,364577.0290043012
668,499874.97116422816
669,406758.70123568765
670,1219311.9969588656
671,564955.0141044017
672,877651.7413039234
673,818116.3550580662
674,437643.6375633978
675,723039.9688584504
676,574188.9350489486
677,507613.1515718739
678,396022.04720110726
679,689593.6675627041
680,460969.4273439019
681,492518.25236288324
682,671174.7915450841
683,204998.3730348911
684,506119.880405554
685,495699.52475113387
686,386219.50701200805
687,575355.4400033698
688,562093.3966362113
689,266753.5097081841
690,263611.69426481245
691,192507.56101583896
692,361999.5276685816
693,569618.5585708463
694,476068.1749451588
695,285006.64489734726
696,271589.9587257562
697,469241.9045140686
698,257147.55990146165
699,962821.2523748709
700,371799.886186035
701,310858.27909262263
702,254097.28984255635
703,376695.90043446794
704,703975.3244030119
705,374689.30043481925
706,1166283.64891334
707,1100454.037125421
708,1166237.263804592
709,261748.94815945765
710,552087.9358145677
711,461238.207743662
712,258086.0912273427
713,379846.32503231167
714,437262.2524167424
715,224953.63554674422
716,482363.7191475851
717,355445.4578287791
718,325319.8095480252
719,449424.413836852
720,287533.9324279382
721,654465.0995439591
722,507633.23349145934
723,583018.5513914835
724,773681.9886410572
725,339285.61262326007
726,574332.2194759041
727,597312.0537480015
728,351654.54050992953
729,643618.3056942566
730,226127.59293308645
731,466708.31104423985
732,887396.6620282175
733,1112256.9860950508
734,404963.06918671716
735,248289.70551963244
736,332150.730347848
737,672244.4366539366
738,856340.2016084853
739,257131.33498645667
740,309497.31498152704
741,375185.6238309714
742,307844.90655870765
743,1249120.095932135
744,162602.28772514625
745,222256.606979156
746,192256.29699747363
747,558511.4541943631
748,375762.3780598974
749,706841.2465822194
750,1094985.0762308408
751,408272.71033687564
752,305921.5028656455
753,597210.521580088
754,268395.5360254158
755,638870.4564509883
756,665351.9934547057
757,463637.7080352796
758,443448.645649834
759,572795.7103707242
760,202441.9675110702
761,494982.75797252206
762,592139.4634078279
763,392184.86733439757
764,348663.1865947656
765,770901.7324360375
766,572458.6497852562
767,646636.1061163968
768,1015367.2536728581
769,609302.8652147782
770,231772.4532165529
771,370519.841965313
772,531189.1685795292
773,515358.82410163165
774,392045.7715127879
775,181408.24713202403
776,294418.9506531593
777,539063.007350307
778,261945.69539220343
779,527015.9391303565
780,455131.62498450064
781,582602.2932770847
782,490705.5219561547
783,262003.38364991205
784,312755.82775138004
785,204712.3013080865
786,193092.09162532038
787,379657.6117720717
788,233375.22740380588
789,405717.58992719423
790,450149.15142019454
791,360747.26616831205
792,317989.95911163965
793,401960.23721042287
794,528617.5622452231
795,458210.39167115727
796,349256.6738548937
797,1765478.662217804
798,540609.0399277126
799,432369.57472306286
800,539540.328152152
801,833119.5582962339
802,395842.02208159695
803,209236.76631469242
804,439230.0602421592
805,339110.0440723336
806,311697.8006164765
807,1082549.3528505876
808,324351.01970542816
809,586744.6637705695
810,638022.1969773705
811,481672.18326105096
812,643616.0230181459
813,748847.6242638283
814,668515.2094632712
815,1138586.7852873143
816,301975.9256098491
817,700184.0892562437
818,329770.5052976913
819,559434.5380387942
820,425284.45161536813
821,314810.282243145
822,517871.08876068325
823,434676.42724254477
824,263493.3818822422
825,844487.9592178982
826,666413.0867268868
827,263324.8900617669
828,256591.28098065464
829,353165.1451270926
830,373735.606727679
831,814207.1075175607
832,531300.6410552189
833,334196.3442398107
834,409963.81492712104
835,499736.38911785546
836,226709.36894453215
837,436094.08248164674
838,226731.67112988213
839,428140.9262995424
840,569177.0483103888
841,366511.0838326428
842,259837.95347039317
843,532457.586613865
844,606969.3494260118
845,526977.194841934
846,744363.1789199538
847,483540.5639775794
848,304335.477870212
849,501391.67601515877
850,359870.46609223785
851,981367.1575210597
852,852257.7896039783
853,392517.6210230642
854,508586.3012750887
855,257221.90352260196
856,867400.1771692965
857,478394.93885095627
858,354695.8000547729
859,895164.7419328218
860,505385.8573008856
861,271053.26839952107
862,808792.6925222016
863,800222.3747728524
864,459271.76298434986
865,441682.1331850329
866,433073.03606795846
867,217852.48248699936
868,584060.5833005481
869,611637.7491441532
870,288268.4355996259
871,408213.6776647377
872,253877.7574528971
873,361515.25622578914
874,178080.71728060403
875,314090.69196727296
876,324485.36098973063
877,317026.00267631124
878,251151.67157528218
879,390067.9901811329
880,1031493.35523175
881,520259.9506341302
882,417420.12930472457
883,530335.1361670109
884,382719.45652712777
885,172405.60130680716
886,384882.7054183635
887,397860.0783145781
888,696927.5994862069
889,220915.60223182663
890,515774.3510031839
891,942076.456813177
892,731562.4088854956
893,594150.0553252927
894,500751.9049598978
895,300836.0849035218
896,683450.8233933315
897,641411.5974436156
898,866856.2211193087
899,366681.9307505092
900,541568.683779792
901,987674.4985700363
902,471411.4960865151
903,190273.72655714364
904,1138609.533325284
905,209429.9322477942
906,882644.6335511076
907,335349.0224026006
908,717364.4098018985
909,629246.7040616116
910,478410.0070663473
911,500840.6967250249
912,666612.4044428406
913,689589.696032682
914,1015641.7337423876
915,511123.82538522786
916,634074.4290629672
917,521559.9769144371
918,397003.95944273326
919,227559.0885019716
920,403554.18644942075
921,321941.31109170895
922,464361.9045105763
923,459962.06002779806
924,273737.29628395644
925,246071.30952438188
926,296485.8844117938
927,421724.53255530645
928,660593.1910157821
929,261214.2709556048
930,468929.3476359866
931,511856.86166117556
932,716165.691298635
933,787629.7440190981
934,626319.9519135591
935,540999.2429319221
936,826021.8434885732
937,422009.26414545724
938,617471.6803867412
939,355921.09825967345
940,1001259.8949960523
941,303602.5451057119
942,262113.47058463306
943,498965.37984126585
944,224116.3274622151
945,352631.65904156875
946,867296.4805022016
947,705996.2724876445
948,856589.302872506
949,254042.85896004667
950,255688.8067826937
951,332618.18754564045
952,1473590.4691585475
953,407693.1420529247
954,431894.4152697124
955,871101.5346052354
956,551163.8650412998
957,691338.3653807498
958,938261.5504136625
959,931637.0781553544
960,517509.56510517455
961,283429.848412503
962,461670.72961037967
963,671905.8444459902
964,695886.904080157
965,269597.643960239
966,312413.50438497507
967,285549.65195929905
968,495492.1043633288
969,807246.9036201751
970,541503.119509529
971,804791.5022179707
972,256718.7874780549
973,308926.49017988634
974,322231.2786007398
975,206428.20741492705
976,339025.3104988725
977,260777.41746948852
978,233899.65438679332
979,963994.3675942282
980,864201.6024155044
981,284248.36174437054
982,281342.9189556292
983,410174.03744592046
984,186345.6334133026
985,588310.7928652929
986,262921.6332313355
987,769203.62648223
988,554909.364922892
989,355177.86021322344
990,314898.27012711123
991,582397.3159129091
992,260128.55704810124
993,899755.3824621933
994,481407.45772127406
995,678946.8147587257
996,469732.47147912
997,319384.1939084943
998,381661.42530213215
999,255583.75705549752
1000,633378.6588803044
1001,396165.2408558548
1002,466530.4543133575
1003,285874.16231934057
1004,242760.5562402753
1005,177920.91785686507
1006,544824.7981347293
1007,358499.4665068248
1008,319057.73643615854
1009,909007.9434553816
1010,529951.3376424791
1011,369267.0288849864
1012,365007.1806111691
1013,431837.4764303671
1014,448965.3117436096
1015,1302682.6362807902
1016,386611.19678580266
1017,540672.8595653368
1018,355326.6235360178
1019,284149.5044907687
1020,4223919.49297267
1021,477949.475473861
1022,349314.62756682944
1023,354030.838287515
1024,1269353.6534966324
1025,205723.31693945435
1026,1643652.169956963
1027,547929.7481234091
1028,401949.4884145596
1029,754817.9860053065
1030,446246.1789212566
1031,660994.3321085965
1032,324912.114496203
1033,222913.29153924255
1034,486228.9309809031
1035,387087.68021046754
1036,218321.4384793895
1037,492731.8942121491
1038,322172.7990625079
1039,260295.36385965682
1040,406866.3478257438
1041,477034.5030320201
1042,520066.1897614384
1043,448154.3421642869
1044,596335.2208647701
1045,776458.6080736057
1046,416437.3472439731
1047,198062.22242783077
1048,374285.09755530045
1049,940872.487181646
1050,332511.08015517273
1051,678609.4350119568
1052,199069.0785556315
1053,450194.5683366161
1054,2777478.30715837
1055,711206.6564841121
1056,314721.5602131905
1057,349106.7161743365
1058,363120.37124075886
1059,450913.0498395384
1060,611770.2663891463
1061,596940.4406738511
1062,279907.1981438048
1063,3058550.615022261
1064,681541.2063048932
1065,535634.3097813172
1066,439642.99012221734
1067,239135.96017492763
1068,447183.5766003793
1069,440482.5762832712
1070,924769.867986398
1071,377819.29668293294
1072,1191475.4767453922
1073,258374.439539778
1074,367189.43123191834
1075,293367.2542642069
1076,280631.44909186324
1077,279469.7242281396
1078,692488.8913223093
1079,298726.7160321867
1080,669375.1029168719
1081,292400.71033282153
1082,401916.79477825615
1083,355905.24058582186
1084,289716.9990584556
1085,622781.6127567913
1086,687206.3651976928
1087,699868.3663612135
1088,519387.8114588793
1089,692548.6218263293
1090,332825.1662237716
1091,1474268.5675010665
1092,274672.35137747135
1093,191438.14941470354
1094,281342.5451645041
1095,533386.9612983239
1096,423110.31421506207
1097,1567811.0114323238
1098,318635.40213452326
1099,513083.02305268735
1100,283783.96477422025
1101,457202.5564575371
1102,470012.5489179882
1103,646591.566814199
1104,487211.66021111695
1105,242141.57498209504
1106,646731.6195965072
1107,263868.9898177859
1108,288946.1633336036
1109,528431.7471900993
1110,376694.9265700435
1111,476125.7926155236
1112,260372.57516589796
1113,780519.2785213381
1114,179133.29648601625
1115,350824.2436496349
1116,1209275.8167685878
1117,1723001.5958517713
1118,322937.27831200755
1119,445439.8833090103
1120,761932.7579066795
1121,536674.3026501462
1122,202433.31142172552
1123,547507.4397715409
1124,410483.8633973734
1125,193895.37104490746
1126,529631.1797953658
1127,412377.8796825346
1128,730605.4132805425
1129,373400.8512840374
1130,608345.1291078788
1131,892357.1299467566
1132,487241.7053493549
1133,629348.3288672976
1134,736181.412304531
1135,295308.0589852375
1136,836861.4076066859
1137,321290.5837469493
1138,219380.97178111965
1139,234756.84372262747
1140,270864.88075958024
1141,475428.36487733416
1142,214118.62746778777
1143,506540.25979353854
1144,507466.315400107
1145,239684.84847043274
1146,851686.5104004764
1147,542456.1105877402
1148,2050858.7095441588
1149,1262221.857885597
1150,623833.0180533843
1151,480024.2192090834
1152,512847.58189379785
1153,298998.7679304772
1154,256724.7147962651
1155,1716554.6932855304
1156,299578.6871198159
1157,411892.3275343246
1158,597140.5165009364
1159,723619.9580458102
1160,237131.02277232395
1161,1081174.707982917
1162,495839.855079086
1163,393075.72575009783
1164,242341.04233218942
1165,423276.357803388
1166,443802.7026612122
1167,402893.0363784854
1168,236708.04298240895
1169,1072562.3512351853
1170,645304.5701987935
1171,563294.7641543526
1172,253997.8776706301
1173,477899.7773408703
1174,643980.9933778143
1175,538177.9857181109
1176,483807.44415448036
1177,365913.76666722976
1178,679840.485295539
1179,226585.5064494174
1180,313130.6297441305
1181,1018160.0868185611
1182,307156.48586201924
1183,621556.9721141735
1184,1617400.1720556412
1185,423658.08770143683
1186,668828.9109999754
1187,1728183.8641728878
1188,465483.1561169803
1189,502119.51099055744
1190,630151.2848332988
1191,359375.8392091914
1192,873344.8726493849
1193,622951.0776966927
1194,510949.0911130005
1195,491058.6852147672
1196,380206.33964032657
1197,273383.40439660574
1198,559943.3145013142
1199,266376.54065713676
1200,871848.0302669993
1201,636471.4730793744
1202,626877.8081362965
1203,1309575.5771402272
1204,477129.9189642977
1205,280156.8613006805
1206,273497.13268670684
1207,789952.7835726438
1208,1004364.3443432493
1209,413198.374269743
1210,1001283.3153262507
1211,226497.32386091384
1212,474959.3823957586
1213,535822.3242698979
1214,534696.050297921
1215,549222.8515349665
1216,472855.75281478366
1217,899798.9522184501
1218,393634.68811525166
1219,592645.9199281544
1220,170802.7466667506
1221,395398.0241436039
1222,455985.3460433607
1223,225930.47376612676
1224,307307.99922991666
1225,303593.67563807656
1226,386166.3543289092
1227,431130.63018869533
1228,302379.3669523363
1229,221181.44848639934
1230,509241.70059598715
1231,458499.65543438774
1232,876615.5139850468
1233,431584.9373399302
1234,298154.72461561614
1235,251617.76462194166
1236,510764.7412008146
1237,684110.1147826088
1238,271431.43516912597
1239,644542.6205769591
1240,544037.432427329
1241,369158.80842805724
1242,281553.97368890565
1243,372188.25333362125
1244,728446.9948150045
1245,1146182.5355418762
1246,643161.2710659287
1247,405020.7464812682
1248,513353.2234576224
1249,397785.5460306355
1250,528792.1256790522
1251,1124724.8115377508
1252,552945.5638951659
1253,382987.6759757489
1254,415595.245808741
1255,595184.677152821
1256,326230.5609009737
1257,365163.5217283859
1258,507216.33681007026
1259,344997.01352974866
1260,473763.26041857235
1261,430730.24988842325
1262,768710.88428874
1263,546282.381131537
1264,213867.606329118
1265,401182.5691315485
1266,442687.92334035214
1267,234229.81808398754
1268,552762.1959220495
1269,131378.66006331507
1270,395095.6630616427
1271,361664.42696469167
1272,577191.4523800878
1273,529905.0764002476
1274,371811.90400450135
1275,912467.9381575036
1276,458397.15142380475
1277,917457.6384783365
1278,735829.0187635289
1279,597048.0192714571
1280,588190.3976315077
1281,413219.1805260873
1282,1227340.663541212
1283,815996.8918085283
1284,183485.24406878193
1285,307227.8076860074
1286,404558.5193729999
1287,232378.59691174864
1288,899739.0896330288
1289,856368.8041803206
1290,1276815.0232071562
1291,184146.28588842088
1292,726055.6405561618
1293,878730.472952384
1294,212003.50478287647
1295,481484.9824252307
1296,327903.6741908682
1297,581888.6347392544
1298,243659.11746909877
1299,341864.9744584159
1300,265995.5230387083
1301,567352.1313162779
1302,363178.1222540493
1303,239550.5793544941
1304,496395.4230888713
1305,637590.3925342934
1306,676633.4132045475
1307,435292.15271063027
1308,228949.39607366326
1309,501977.5932778198
1310,203918.9366885849
1311,187256.27299512137
1312,586808.5531821813
1313,570355.3326158733
1314,261823.67631323298
1315,380385.0352228695
1316,195767.1769699424
1317,672233.801700531
1318,238760.53767009464
1319,298597.35757343913
1320,443520.52800119075
1321,429910.57616277394
1322,341982.4042092566
1323,253262.20126224542
1324,302278.4589994542
1325,529831.2983965521
1326,253884.9418929474
1327,2439582.7091208585
1328,1540108.1195941125
1329,433801.30767908966
1330,602840.4132170948
1331,553556.3204092609
1332,477953.8824886951
1333,564170.722883522
1334,610258.7972322215
1335,282132.9026072803
1336,677326.0910778095
1337,363308.2288163409
1338,229219.49926338415
1339,941772.4648019562
1340,417068.8079858567
1341,253126.63395790555
1342,270246.8010447896
1343,426469.10768389655
1344,502234.0714792063
1345,507285.08388281707
1346,747037.903379199
1347,547323.7550008338
1348,565059.5201181552
1349,1275165.2327579106
1350,476478.15456788876
1351,331416.99548111757
1352,414447.87814995606
1353,480782.99430210004
1354,404546.66594066174
1355,323521.46512068063
1356,426360.7066728153
1357,1626787.5130734472
1358,804807.2649625426
1359,1302792.8078324266
1360,278376.0075708531
1361,211568.40368132823
1362,301887.7594970147
1363,263781.8763997479
1364,273291.65911841684
